id,Range,Latitude,Longitude
919,0.2729574902383758,30.38058666522725,77.97585443227271
920,0.2768574902383758,30.38051920152173,77.97588112652171
970,0.2397574902383759,30.375899418478248,77.97677090913052
971,0.34915749023837583,30.375847766136346,77.97683284227273
977,0.31985749023837573,30.375556252499972,77.97716500250004
978,0.2534574902383757,30.375525327173882,77.97720587065227
983,0.22205749023837584,30.375427464130468,77.97731884391308
985,0.22205749023837584,30.37537999999997,77.97735332999994
987,0.2475574902383757,30.375323221304342,77.9773969936957
1001,0.25925749023837574,30.375003889999967,77.97763722000006
1061,0.23385749023837588,30.370814660454542,77.9743329890909
1082,0.3804574902383757,30.368653558636364,77.97345542000006
1083,0.4605574902383758,30.368565800434805,77.97340387978262
1090,0.38835749023837574,30.3679273202174,77.97291775695655
1091,0.3622425097616242,30.36783052066666,77.97285296511119
1097,0.2963574902383759,30.367273041739132,77.97253521913042
1099,0.32775749023837575,30.36708963133334,77.97242259422217
1100,0.3315574902383758,30.36698985565215,77.97236108695644
1111,0.2495574902383757,30.365825288695643,77.97155336847824
1192,0.2827574902383758,30.360151451304368,77.96702191760869
1211,0.2703425097616242,30.35848340804344,77.96617645152169
1212,0.22154250976162426,30.35841000068183,77.96613749931815
1223,0.2475574902383757,30.357460800434787,77.96581325826081
1236,0.2455574902383757,30.356167681521708,77.96527869565222
1237,0.2495574902383757,30.356071247499994,77.96521125249998
1239,0.29445749023837586,30.355887330000016,77.96506722199989
1253,0.4019574902383758,30.35446666999998,77.96381166999994
1274,0.2983574902383759,30.352450000000008,77.96173499999996
1276,0.2455574902383757,30.35224407666669,77.96153185222217
1279,0.2788574902383758,30.351940607954536,77.96126340954555
1288,0.3061574902383757,30.35101515386364,77.96042582999998
1290,0.38835749023837574,30.350827225555562,77.96024074111104
1293,0.26705749023837577,30.350585186818197,77.95996973818185
1304,0.24165749023837568,30.349949586590935,77.95907295454553
1305,0.23385749023837588,30.34986000000002,77.95898500000008
1306,0.3159574902383757,30.349775555555556,77.9588975955556
1313,0.2455574902383757,30.349193225555545,77.95817647844451
1326,0.2391425097616242,30.348250033260864,77.95671974304344
1327,0.3159574902383757,30.348204585000005,77.95662458500004
1387,0.22805749023837585,30.345496290227302,77.95386644272725
1411,0.2827574902383758,30.343952609782615,77.95325456413048
1422,0.22805749023837585,30.34356695478263,77.95313539934781
1423,0.2690574902383758,30.343543558000004,77.95313778066662
1468,0.2455574902383757,30.341850037391332,77.95484510869571
1532,0.24365749023837568,30.33658703444445,77.95661259
1720,0.25925749023837574,30.336312065217406,77.96831061456523
1835,0.25284250976162426,30.333444235869553,77.97946735500008
1836,0.3179574902383757,30.33340451045458,77.97958958022731
1961,0.3036425097616242,30.332204495000017,77.9877948913044
1972,0.25535749023837573,30.332118008043466,77.9883301441305
1988,0.2749574902383758,30.33166876586958,77.98924297326093
1989,0.4430574902383757,30.33165480727273,77.98926113590906
1990,0.3804574902383757,30.331643006956536,77.98927594021742
1991,0.22415749023837583,30.331633260909108,77.98928954431825
2018,0.39215749023837576,30.330828601818208,77.99034897613636
2033,0.2397574902383759,30.330255262444435,77.99117170355548
2042,0.3003574902383759,30.330042593333367,77.99152555222227
2052,0.32375749023837574,30.329606233913008,77.99219728195658
2053,0.22805749023837585,30.329560069130434,77.99227376521746
2054,0.22995749023837586,30.32951226954549,77.99235348818186
2057,0.35315749023837584,30.329387430869588,77.99256706521737
2063,0.23785749023837588,30.32913463000003,77.9929587033333
2088,0.39025749023837575,30.32769463891302,77.99509156130435
2093,0.26515749023837576,30.327414021739145,77.9955073886956
2100,0.32175749023837574,30.32708847826084,77.99595909282613
2103,0.2397574902383759,30.32699939681818,77.9961042047727
2106,0.3681425097616242,30.326908260869544,77.99630130434782
2107,0.26705749023837577,30.326888747500018,77.99636999999993
2213,0.2625425097616242,30.32603041954547,78.00029053363633
2314,0.22154250976162426,30.324458329999974,78.00633166999991
2324,0.31724250976162427,30.324458329999974,78.00633166999991
2330,0.28014250976162425,30.324458329999974,78.00633166999991
2331,0.5166425097616243,30.324458329999974,78.00633166999991
2332,0.7981425097616242,30.324458329999974,78.00633166999991
2333,0.9114425097616242,30.324458329999974,78.00633166999991
2334,0.8782425097616242,30.324458329999974,78.00633166999991
2335,0.8352425097616242,30.324458329999974,78.00633166999991
2336,0.7765425097616242,30.324458329999974,78.00633166999991
2337,0.7726425097616242,30.32445833,78.00633167
